"id,""vuosi"",""sp"",""ika"",""kieli"",""peas"",""pekoko"",""suuralue"",""sivs"",""yo"",""ututku"",""patv"",""amas"",""sose"",""toimiala"",""jurmu"",""tuloluokka"",""isa_ika"",""isa_kieli"",""isa_patv"",""isa_amas"",""isa_toimiala"",""isa_jurmu"",""aiti_ika"",""aiti_kieli"",""aiti_patv"",""aiti_amas"",""aiti_toimiala"",""aiti_jurmu"""
"224,2000,""2"",51,""1"",""0"",0,""1"",""4"",""0"",,""0"",""1"",""4"",""91"",""4"",3,,,,,,,,,,,,"
"224,2010,""2"",61,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""7"",,""9"",2,,,,,,,,,,,,"
"225,1950,""2"",1,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,,,,,,,25,""1"",""0"",""1"",""85"",""5"""
"225,1970,""2"",21,""1"",""3"",3,""1"",""1"",""1"",""30"",""3"",,""7"",""99"",""9"",2,,,,,,,,,,,,"
"225,1980,""2"",31,""1"",""0"",0,""1"",""1"",""1"",""65"",""0"",""1"",""3"",""91"",""1"",9,,,,,,,,,,,,"
"225,1990,""2"",41,""1"",""1"",2,""1"",""4"",""1"",""65"",""0"",""1"",""3"",""65"",""1"",9,,,,,,,,,,,,"
"225,2000,""2"",51,""1"",""1"",2,""1"",""4"",""1"",""65"",""0"",""1"",""3"",""70"",""1"",9,,,,,,,,,,,,"
"225,2010,""2"",61,""1"",""0"",0,""1"",""4"",""1"",""65"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"226,1950,""2"",3,""1"",""3"",7,""3"",,""0"",,""2"",,,,,,44,""1"",""0"",""1"",""04"",""9"",35,""1"",""0"",""2"",""01"",""9"""
"226,1970,""2"",23,""1"",""3"",6,""3"",""1"",""0"",,""4"",""1"",""5"",""12"",""9"",,,,,,,,,,,,,"
"226,1980,""2"",33,""1"",""2"",4,""3"",""2"",""0"",,""4"",,""5"",""99"",""9"",3,,,,,,,,,,,,"
"226,1990,""2"",43,""1"",""2"",4,""3"",""2"",""0"",,""0"",""2"",""1"",""01"",""5"",5,,,,,,,,,,,,"
"226,2000,""2"",53,""1"",""2"",2,""3"",""2"",""0"",,""0"",""2"",""1"",""01"",""5"",6,,,,,,,,,,,,"
"226,2010,""2"",63,""1"",""2"",2,""3"",""2"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"227,1950,""1"",3,""1"",""3"",5,""3"",,""0"",,""2"",,,,,,,,,,,,38,""1"",""0"",""2"",""01"",""9"""
"227,1970,""1"",23,""1"",""1"",2,""3"",""2"",""0"",""35"",""0"",""1"",""5"",""63"",""5"",6,,,,,,,,,,,,"
"227,1980,""1"",33,""1"",""0"",0,""3"",""2"",""0"",""35"",""4"",,""9"",""99"",""9"",6,,,,,,,,,,,,"
"227,1990,""1"",43,""1"",""0"",0,""3"",""4"",""0"",""35"",""4"",,""9"",,""9"",3,,,,,,,,,,,,"
"228,1950,""2"",2,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,23,""1"",""0"",""1"",""62"",""9"",22,""1"",""0"",""2"",""24"",""9"""
"228,1970,""2"",22,""1"",""2"",3,""2"",""2"",""0"",,""0"",""1"",""4"",""62"",""5"",5,,,,,,,,,,,,"
"229,1950,""2"",4,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,31,""1"",""0"",""2"",""01"",""9"",29,""1"",""0"",""2"",""01"",""9"""
"229,1970,""2"",24,""1"",""2"",2,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""83"",""4"",6,,,,,,,,,,,,"
"229,1980,""2"",34,""1"",""1"",3,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""91"",""2"",5,,,,,,,,,,,,"
"229,1990,""2"",44,""1"",""2"",3,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""81"",""2"",7,,,,,,,,,,,,"
"229,2000,""2"",54,""1"",""2"",2,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""74"",""2"",9,,,,,,,,,,,,"
"229,2010,""2"",64,""1"",""2"",2,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",5,,,,,,,,,,,,"
"230,1950,""2"",5,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""31"",""5"",33,""1"",""4"",""1"",""31"",""5"""
"230,1970,""2"",25,""1"",""2"",3,""4"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""2"",8,,,,,,,,,,,,"
"230,1980,""2"",35,""1"",""2"",5,""2"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""2"",9,,,,,,,,,,,,"
"230,1990,""2"",45,""1"",""2"",6,""2"",""2"",""1"",""61"",""0"",""1"",""3"",""85"",""2"",10,,,,,,,,,,,,"
"230,2000,""2"",55,""1"",""2"",4,""2"",""2"",""1"",""61"",""0"",""1"",""3"",""80"",""2"",9,,,,,,,,,,,,"
"230,2010,""2"",65,""1"",""2"",3,""2"",""2"",""1"",""61"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"231,1950,""2"",5,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,32,""1"",""0"",""2"",""01"",""9"",27,""1"",""0"",""2"",""01"",""9"""
"231,1970,""2"",25,""1"",""2"",2,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""93"",""5"",7,,,,,,,,,,,,"
"231,1980,""2"",35,""1"",""2"",3,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""93"",""1"",7,,,,,,,,,,,,"
"231,1990,""2"",45,""1"",""2"",3,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""85"",""1"",8,,,,,,,,,,,,"
"231,2000,""2"",55,""1"",""2"",2,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""80"",""1"",8,,,,,,,,,,,,"
"231,2010,""2"",65,""1"",""0"",0,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"232,1950,""2"",8,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,44,""1"",""0"",""2"",""01"",""9"",39,""1"",""0"",""2"",""01"",""9"""
"232,1970,""2"",28,""1"",""2"",3,""1"",""2"",""0"",,""4"",""2"",""1"",""11"",""9"",,,,,,,,,,,,,"
"232,1980,""2"",38,""1"",""1"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""11"",""5"",10,,,,,,,,,,,,"
"232,1990,""2"",48,""1"",""0"",0,""1"",""4"",""0"",,""0"",""2"",""1"",""01"",""5"",2,,,,,,,,,,,,"
"232,2000,""2"",58,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""8"",""99"",""9"",4,,,,,,,,,,,,"
"232,2010,""2"",68,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"233,1950,""2"",9,""2"",""3"",7,""2"",,""0"",,""2"",,,,,,53,""2"",""0"",""2"",""01"",""9"",,,,,,"
"234,1950,""2"",0,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,33,""1"",""0"",""1"",""25"",""5"",29,""1"",""4"",""1"",""25"",""5"""
"234,1970,""2"",20,""1"",""2"",2,""1"",""2"",""0"",""33"",""0"",""1"",""4"",""62"",""5"",5,,,,,,,,,,,,"
"234,1980,""2"",30,""1"",""2"",4,""1"",""2"",""0"",""33"",""0"",""1"",""4"",""62"",""5"",6,,,,,,,,,,,,"
"234,1990,""2"",40,""1"",""1"",3,""1"",""4"",""0"",""33"",""0"",""1"",""4"",""43"",""4"",5,,,,,,,,,,,,"
"234,2000,""2"",50,""1"",""2"",3,""1"",""4"",""0"",""33"",""0"",""1"",""4"",""52"",""4"",6,,,,,,,,,,,,"
"234,2010,""2"",60,""1"",""2"",2,""1"",""4"",""0"",""33"",""4"",,""8"",,""9"",5,,,,,,,,,,,,"
"235,1950,""2"",6,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,49,""1"",""0"",""1"",""40"",""5"",35,""1"",""0"",""1"",""23"",""5"""
"235,1970,""2"",26,""1"",""2"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""32"",""9"",,,,,,,,,,,,,"
"235,1980,""2"",36,""1"",""1"",2,""2"",""4"",""0"",,""0"",""1"",""5"",""95"",""5"",6,,,,,,,,,,,,"
"235,1990,""2"",46,""1"",""1"",2,""2"",""4"",""0"",,""0"",""1"",""5"",""25"",""3"",7,,,,,,,,,,,,"
"235,2000,""2"",56,""1"",""2"",2,""2"",""4"",""0"",,""0"",""1"",""5"",""74"",""4"",5,,,,,,,,,,,,"
"235,2010,""2"",66,""1"",""2"",2,""2"",""5"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"236,1950,""1"",6,""1"",""3"",4,""4"",,""0"",,""2"",,,,,,34,""1"",""0"",""2"",""01"",""9"",27,""1"",""0"",""2"",""01"",""9"""
"236,1970,""1"",26,""1"",""0"",0,""4"",""1"",""0"",""33"",""0"",""1"",""4"",""62"",""4"",8,,,,,,,,,,,,"
"236,1980,""1"",36,""1"",""1"",3,""4"",""2"",""0"",""33"",""0"",""1"",""3"",""62"",""4"",9,,,,,,,,,,,,"
"236,1990,""1"",46,""1"",""1"",3,""4"",""2"",""0"",""33"",""0"",""1"",""4"",""45"",""4"",9,,,,,,,,,,,,"
"236,2000,""1"",56,""1"",""1"",2,""4"",""2"",""0"",""33"",""0"",""1"",""5"",""50"",""4"",6,,,,,,,,,,,,"
"236,2010,""1"",66,""1"",""1"",2,""4"",""2"",""0"",""33"",""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"237,1950,""1"",8,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""20"",""5"",33,""1"",""4"",""1"",""20"",""5"""
"237,1970,""1"",28,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""61"",""4"",8,,,,,,,,,,,,"
"237,1980,""1"",38,""1"",""1"",4,""1"",""2"",""0"",,""0"",""1"",""5"",""38"",""4"",10,,,,,,,,,,,,"
"237,1990,""1"",48,""1"",""1"",3,""1"",""2"",""0"",,""0"",""1"",""5"",""21"",""4"",6,,,,,,,,,,,,"
"237,2000,""1"",58,""1"",""0"",0,""1"",""4"",""0"",,""4"",,""8"",""99"",""9"",2,,,,,,,,,,,,"
"238,1950,""1"",2,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,24,""1"",""0"",""2"",""01"",""9"",22,""1"",""0"",""2"",""01"",""9"""
"239,1950,""1"",7,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,36,""1"",""0"",""2"",""71"",""9"",41,""1"",""4"",""2"",""71"",""9"""
"240,1950,""2"",1,""1"",""3"",4,""3"",,""0"",,""2"",,,,,,27,""1"",""0"",""1"",""52"",""2"",,,,,,"
"240,1970,""2"",21,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""62"",""5"",4,,,,,,,,,,,,"
"240,1980,""2"",31,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""62"",""5"",5,,,,,,,,,,,,"
"240,1990,""2"",41,""1"",""0"",0,""3"",""4"",""0"",""36"",""0"",""1"",""4"",""43"",""4"",5,,,,,,,,,,,,"
"240,2000,""2"",51,""1"",""0"",0,""3"",""4"",""0"",""36"",""0"",""1"",""5"",""85"",""4"",3,,,,,,,,,,,,"
"240,2010,""2"",61,""1"",""0"",0,""3"",""4"",""0"",""36"",""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"241,1950,""1"",6,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,43,""1"",""0"",""1"",""82"",""1"",40,""1"",""0"",""2"",""89"",""9"""
"241,1970,""1"",26,""1"",""1"",2,""1"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""5"",10,,,,,,,,,,,,"
"241,1980,""1"",36,""1"",""1"",4,""1"",""2"",""1"",""61"",""0"",""1"",""3"",""93"",""5"",10,,,,,,,,,,,,"
"241,1990,""1"",46,""1"",""1"",4,""1"",""2"",""1"",""61"",""0"",""1"",""3"",""85"",""1"",10,,,,,,,,,,,,"
"241,2000,""1"",56,""1"",""1"",2,""1"",""2"",""1"",""61"",""0"",""1"",""3"",""80"",""1"",10,,,,,,,,,,,,"
"241,2010,""1"",66,""1"",""1"",2,""1"",""2"",""1"",""61"",""4"",,""7"",,""9"",10,,,,,,,,,,,,"
"242,1950,""1"",8,""1"",""3"",7,""4"",,""0"",,""2"",,,,,,36,""1"",""0"",""1"",""25"",""5"",40,""1"",""4"",""1"",""25"",""5"""
"243,1950,""1"",1,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,45,""1"",""0"",""2"",""01"",""9"",38,""1"",""0"",""2"",""01"",""9"""
"243,1970,""1"",21,""1"",""0"",0,""3"",""1"",""0"",""38"",""0"",""1"",""5"",""91"",""1"",8,,,,,,,,,,,,"
"243,1980,""1"",31,""1"",""1"",2,""3"",""2"",""0"",""38"",""0"",""1"",""5"",""91"",""1"",9,,,,,,,,,,,,"
"243,1990,""1"",41,""1"",""1"",4,""3"",""2"",""0"",""38"",""0"",""1"",""5"",""82"",""1"",10,,,,,,,,,,,,"
"243,2000,""1"",51,""1"",""1"",3,""3"",""2"",""0"",""38"",""4"",,""7"",""99"",""9"",8,,,,,,,,,,,,"
"243,2010,""1"",61,""1"",""1"",2,""3"",""2"",""0"",""38"",""4"",,""7"",,""9"",7,,,,,,,,,,,,"
"244,1950,""2"",4,""1"",""0"",0,""1"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"244,1970,""2"",24,""1"",""0"",0,""1"",""1"",""0"",,""0"",""1"",""4"",""95"",""5"",,,,,,,,,,,,,"
"244,1980,""2"",34,""1"",""2"",4,""1"",""2"",""0"",""37"",""0"",""1"",""4"",""93"",""5"",5,,,,,,,,,,,,"
"244,1990,""2"",44,""1"",""2"",4,""1"",""2"",""0"",""37"",""0"",""1"",""3"",""88"",""4"",4,,,,,,,,,,,,"
"244,2000,""2"",54,""1"",""2"",2,""1"",""2"",""0"",""37"",""4"",,""8"",""99"",""9"",4,,,,,,,,,,,,"
"244,2010,""2"",64,""1"",""0"",0,""1"",""5"",""0"",""37"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"245,1950,""2"",2,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,,,,,,,,,,,,"
"245,1970,""2"",22,""1"",""0"",0,""1"",""1"",""0"",""33"",""0"",""1"",""4"",""38"",""4"",6,,,,,,,,,,,,"
"245,1980,""2"",32,""1"",""0"",0,""1"",""2"",""0"",""33"",""4"",,""9"",""99"",""9"",2,,,,,,,,,,,,"
"245,1990,""2"",42,""1"",""2"",4,""1"",""2"",""0"",""33"",""0"",""1"",""3"",""26"",""4"",8,,,,,,,,,,,,"
"245,2000,""2"",52,""1"",""2"",3,""1"",""2"",""1"",""53"",""0"",""1"",""4"",""32"",""4"",9,,,,,,,,,,,,"
"245,2010,""2"",62,""1"",""2"",2,""1"",""2"",""1"",""53"",""0"",""1"",""4"",""26"",""4"",10,,,,,,,,,,,,"
"246,1950,""2"",5,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,,,,,,,49,""1"",""0"",""1"",""82"",""2"""
"246,1970,""2"",25,""1"",""1"",2,""1"",""4"",""0"",""38"",""0"",""1"",""5"",""62"",""5"",8,,,,,,,,,,,,"
"246,1980,""2"",35,""1"",""1"",2,""1"",""4"",""0"",""38"",""0"",""1"",""5"",""95"",""5"",6,,,,,,,,,,,,"
"247,1950,""1"",1,""1"",""3"",4,""1"",,""0"",,""2"",,,,,,,,,,,,38,""1"",""0"",""2"",""01"",""9"""
"247,1970,""1"",21,""1"",""3"",3,""1"",""1"",""0"",,""0"",""2"",""2"",""11"",""9"",1,,,,,,,,,,,,"
"247,1980,""1"",31,""1"",""3"",2,""1"",""1"",""0"",,""3"",""2"",""7"",""11"",""5"",1,,,,,,,,,,,,"
"247,1990,""1"",41,""1"",""3"",2,""1"",""1"",""0"",""38"",""0"",""1"",""5"",""14"",""3"",6,,,,,,,,,,,,"
"247,2000,""1"",51,""1"",""0"",0,""1"",""1"",""0"",""38"",""4"",,""8"",""99"",""9"",2,,,,,,,,,,,,"
"247,2010,""1"",61,""1"",""0"",0,""1"",""1"",""0"",""38"",""4"",,""8"",,""9"",2,,,,,,,,,,,,"
"248,1950,""1"",0,""1"",""3"",3,""2"",,""0"",,""2"",,,,,,28,""1"",""0"",""1"",""26"",""5"",27,""1"",""4"",""1"",""26"",""5"""
"248,1970,""1"",20,""1"",""3"",5,""2"",""1"",""0"",,""0"",""1"",""5"",""34"",""4"",5,,,,,,,,,,,,"
"248,1980,""1"",30,""1"",""3"",4,""2"",""1"",""0"",,""0"",""1"",""5"",""34"",""4"",9,,,,,,,,,,,,"
"248,1990,""1"",40,""1"",""1"",3,""2"",""1"",""0"",,""0"",""1"",""5"",""15"",""4"",9,,,,,,,,,,,,"
"248,2000,""1"",50,""1"",""1"",2,""2"",""1"",""0"",,""0"",""1"",""5"",""21"",""4"",9,,,,,,,,,,,,"
"248,2010,""1"",60,""1"",""1"",2,""2"",""1"",""0"",,""0"",""1"",""5"",""17"",""4"",7,,,,,,,,,,,,"
"249,1950,""2"",2,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,,,,,,,44,""1"",""0"",""2"",""01"",""9"""
"249,1970,""2"",22,""1"",""2"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""62"",""5"",2,,,,,,,,,,,,"
"249,1980,""2"",32,""1"",""2"",4,""2"",""2"",""0"",,""4"",,""9"",""99"",""9"",3,,,,,,,,,,,,"
"249,1990,""2"",42,""1"",""2"",3,""2"",""2"",""0"",,""4"",,""6"",,""9"",5,,,,,,,,,,,,"
"249,2000,""2"",52,""1"",""2"",3,""2"",""2"",""0"",,""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"249,2010,""2"",62,""1"",""2"",2,""2"",""2"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"250,1950,""1"",1,""1"",""3"",7,""1"",,""0"",,""2"",,,,,,34,""1"",""0"",""1"",""83"",""2"",32,""1"",""0"",""2"",""83"",""9"""
"250,1970,""1"",21,""1"",""3"",7,""3"",""1"",""1"",""30"",""3"",""1"",""7"",""93"",""9"",1,,,,,,,,,,,,"
"250,1980,""1"",31,""1"",""0"",0,""1"",""1"",""1"",""53"",""0"",""1"",""4"",""61"",""4"",10,,,,,,,,,,,,"
"250,1990,""1"",41,""1"",""1"",4,""1"",""2"",""1"",""53"",""0"",""1"",""3"",""47"",""3"",9,,,,,,,,,,,,"
"250,2000,""1"",51,""1"",""0"",0,""1"",""4"",""1"",""53"",""4"",,""8"",""99"",""9"",5,,,,,,,,,,,,"
"250,2010,""1"",61,""1"",""0"",0,""1"",""4"",""1"",""53"",""4"",,""8"",,""9"",2,,,,,,,,,,,,"
"251,1950,""2"",3,""1"",""3"",6,""1"",,""0"",,""2"",,,,,,25,""1"",""0"",""1"",""33"",""5"",30,""1"",""4"",""1"",""33"",""5"""
"251,1970,""2"",23,""1"",""2"",2,""2"",""2"",""0"",,""0"",""1"",""5"",""35"",""5"",3,,,,,,,,,,,,"
"251,1980,""2"",33,""1"",""1"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""72"",""1"",5,,,,,,,,,,,,"
"251,1990,""2"",43,""1"",""2"",3,""2"",""2"",""0"",,""0"",""1"",""5"",""57"",""1"",7,,,,,,,,,,,,"
"251,2000,""2"",53,""1"",""2"",2,""2"",""2"",""0"",,""0"",""1"",""5"",""64"",""2"",8,,,,,,,,,,,,"
"251,2010,""2"",63,""1"",""2"",2,""2"",""2"",""0"",,""0"",""1"",""5"",""53"",""4"",5,,,,,,,,,,,,"
"252,1950,""1"",9,""1"",""3"",6,""2"",,""0"",,""2"",,,,,,46,""1"",""0"",""2"",""01"",""9"",37,""1"",""0"",""2"",""01"",""9"""
"252,1970,""1"",29,""1"",""1"",5,""2"",""2"",""0"",,""0"",""2"",""2"",""11"",""9"",5,,,,,,,,,,,,"
"252,1980,""1"",39,""1"",""1"",5,""2"",""2"",""0"",,""0"",""1"",""5"",""51"",""5"",5,,,,,,,,,,,,"
"252,1990,""1"",49,""1"",""1"",3,""2"",""2"",""0"",,""0"",""2"",""1"",""01"",""5"",6,,,,,,,,,,,,"
"253,1950,""2"",5,""2"",""3"",4,""1"",,""0"",,""2"",,,,,,,,,,,,38,""2"",""0"",""2"",""05"",""9"""
"253,1970,""2"",25,""2"",""2"",2,""1"",""2"",""0"",,""4"",""1"",""5"",""62"",""9"",3,,,,,,,,,,,,"
"253,1980,""2"",35,""2"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""62"",""5"",5,,,,,,,,,,,,"
"253,1990,""2"",45,""2"",""2"",2,""1"",""2"",""0"",,""4"",,""4"",,""9"",,,,,,,,,,,,,"
"253,2000,""2"",55,""2"",""2"",2,""1"",""2"",""0"",,""4"",,""8"",""99"",""9"",,,,,,,,,,,,,"
"253,2010,""2"",65,""2"",""2"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",2,,,,,,,,,,,,"
"254,1950,""2"",8,""1"",""3"",5,""2"",,""0"",,""2"",,,,,,43,""1"",""0"",""2"",""71"",""9"",43,""1"",""4"",""2"",""71"",""9"""
"254,1970,""2"",28,""1"",""2"",4,""1"",""2"",""0"",""35"",""4"",""1"",""4"",""32"",""9"",,,,,,,,,,,,,"
"254,1980,""2"",38,""1"",""2"",4,""3"",""2"",""0"",""35"",""0"",""1"",""4"",""32"",""4"",6,,,,,,,,,,,,"
"254,1990,""2"",48,""1"",""2"",4,""1"",""2"",""0"",""35"",""0"",""1"",""5"",""12"",""4"",4,,,,,,,,,,,,"
"254,2000,""2"",58,""1"",""2"",2,""1"",""2"",""0"",""35"",""4"",,""7"",""99"",""9"",3,,,,,,,,,,,,"
"254,2010,""2"",68,""1"",""2"",2,""1"",""2"",""0"",""35"",""4"",,""7"",,""9"",2,,,,,,,,,,,,"
"255,1950,""2"",4,""1"",""3"",6,""3"",,""0"",,""2"",,,,,,40,""1"",""0"",""2"",""01"",""9"",42,""1"",""0"",""2"",""01"",""9"""
"256,1950,""2"",8,""1"",""3"",6,""2"",,""0"",,""2"",,,,,,35,""1"",""0"",""2"",""01"",""9"",27,""1"",""0"",""2"",""01"",""9"""
"256,1970,""2"",28,""1"",""2"",5,""2"",""2"",""0"",,""4"",""1"",""5"",""34"",""9"",,,,,,,,,,,,,"
"256,1980,""2"",38,""1"",""2"",5,""2"",""2"",""0"",,""0"",""1"",""5"",""92"",""1"",5,,,,,,,,,,,,"
"256,1990,""2"",48,""1"",""2"",4,""2"",""2"",""0"",,""0"",""1"",""5"",""65"",""1"",7,,,,,,,,,,,,"
"256,2000,""2"",58,""1"",""2"",2,""2"",""2"",""0"",,""4"",,""7"",""99"",""9"",4,,,,,,,,,,,,"
"256,2010,""2"",68,""1"",""2"",2,""2"",""2"",""0"",,""4"",,""7"",,""9"",3,,,,,,,,,,,,"
"257,1950,""2"",0,""1"",""3"",7,""2"",,""0"",,""2"",,,,,,39,""1"",""0"",""2"",""01"",""9"",34,""1"",""0"",""2"",""01"",""9"""
"257,1970,""2"",20,""1"",""3"",5,""2"",""1"",""0"",,""3"",""2"",""7"",""11"",""9"",3,,,,,,,,,,,,"
"257,1980,""2"",30,""1"",""2"",4,""1"",""2"",""0"",""35"",""0"",""1"",""4"",""31"",""4"",10,,,,,,,,,,,,"
"257,1990,""2"",40,""1"",""2"",5,""1"",""2"",""0"",""55"",""0"",""1"",""4"",""11"",""4"",9,,,,,,,,,,,,"
"257,2000,""2"",50,""1"",""0"",0,""2"",""2"",""0"",""55"",""0"",""1"",""4"",""15"",""4"",9,,,,,,,,,,,,"
"257,2010,""2"",60,""1"",""0"",0,""1"",""4"",""0"",""55"",""0"",""2"",""2"",""00"",""5"",6,,,,,,,,,,,,"
"258,1950,""2"",5,""1"",""3"",7,""3"",,""0"",,""2"",,,,,,46,""1"",""0"",""2"",""01"",""9"",30,""1"",""0"",""2"",""01"",""9"""
"258,1970,""2"",25,""1"",""0"",0,""3"",""1"",""0"",,""0"",""1"",""5"",""99"",""5"",,,,,,,,,,,,,"
"258,1980,""2"",35,""1"",""1"",3,""2"",""1"",""0"",,""0"",""1"",""5"",""35"",""3"",9,,,,,,,,,,,,"
"258,1990,""2"",45,""1"",""1"",2,""2"",""1"",""0"",,""0"",""1"",""5"",""18"",""3"",9,,,,,,,,,,,,"
"258,2000,""2"",55,""1"",""2"",2,""2"",""1"",""0"",,""4"",,""8"",""99"",""9"",4,,,,,,,,,,,,"
"258,2010,""2"",65,""1"",""0"",0,""3"",""1"",""0"",,""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"259,1950,""1"",1,""2"",""3"",3,""1"",,""0"",,""2"",,,,,,44,""2"",""0"",""2"",""40"",""9"",37,""2"",""4"",""2"",""40"",""9"""
"259,1970,""1"",21,""2"",""3"",3,""1"",""1"",""1"",""30"",""3"",,""7"",""99"",""9"",2,,,,,,,,,,,,"
"259,1980,""1"",31,""2"",""0"",0,""1"",""1"",""1"",""63"",""0"",""1"",""4"",""81"",""5"",9,,,,,,,,,,,,"
"259,1990,""1"",41,""2"",""1"",3,""1"",""2"",""1"",""63"",""0"",""1"",""4"",""61"",""4"",9,,,,,,,,,,,,"
"259,2000,""1"",51,""2"",""1"",3,""1"",""2"",""1"",""63"",""0"",""1"",""3"",""65"",""4"",10,,,,,,,,,,,,"
"259,2010,""1"",61,""2"",""1"",2,""1"",""2"",""1"",""63"",""4"",,""7"",,""9"",6,,,,,,,,,,,,"
"260,1950,""2"",5,""1"",""3"",4,""2"",,""0"",,""2"",,,,,,31,""1"",""0"",""2"",""01"",""9"",29,""1"",""0"",""2"",""01"",""9"""
"260,1970,""2"",25,""1"",""2"",5,""2"",""2"",""0"",,""4"",""2"",""1"",""11"",""9"",,,,,,,,,,,,,"
"260,1980,""2"",35,""1"",""2"",5,""1"",""2"",""0"",,""0"",""1"",""4"",""71"",""4"",5,,,,,,,,,,,,"
"260,1990,""2"",45,""1"",""2"",4,""1"",""2"",""0"",,""0"",""1"",""4"",""56"",""4"",7,,,,,,,,,,,,"
"260,2000,""2"",55,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""63"",""4"",7,,,,,,,,,,,,"
"260,2010,""2"",65,""1"",""2"",2,""1"",""2"",""0"",,""4"",,""7"",,""9"",4,,,,,,,,,,,,"
"261,1950,""1"",8,""1"",""3"",3,""1"",,""0"",,""2"",,,,,,,,,,,,38,""1"",""0"",""1"",""20"",""3"""
"261,1980,""1"",38,""1"",""0"",0,""1"",""1"",""0"",,""0"",""1"",""5"",""92"",""2"",5,,,,,,,,,,,,"
"261,1990,""1"",48,""1"",""9"",0,""1"",""1"",""0"",,""0"",""1"",""5"",""37"",""4"",4,,,,,,,,,,,,"
"262,1950,""2"",5,""1"",""3"",5,""1"",,""0"",,""2"",,,,,,35,""1"",""0"",""1"",""39"",""5"",35,""1"",""4"",""1"",""39"",""5"""
"262,1970,""2"",25,""1"",""2"",5,""1"",""2"",""0"",,""4"",,""7"",""99"",""9"",,,,,,,,,,,,,"
"262,1980,""2"",35,""1"",""2"",5,""1"",""2"",""0"",,""4"",""1"",""4"",""93"",""2"",2,,,,,,,,,,,,"
"262,1990,""2"",45,""1"",""2"",3,""1"",""2"",""0"",,""0"",""1"",""4"",""88"",""2"",6,,,,,,,,,,,,"
"262,2000,""2"",55,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""4"",""85"",""2"",7,,,,,,,,,,,,"
"262,2010,""2"",65,""1"",""2"",2,""1"",""2"",""0"",,""0"",""1"",""5"",""49"",""4"",6,,,,,,,,,,,,"
